sku,fichier,mapping_absent,statut,nb_sommets,nb_sommets_dedup_retires,bbox_w_mm,bbox_h_mm,hauteur_mur_mm,projection_plafond_mm,motif_type,motif_periode_mm,nb_solides,unite_ocp,unite_kind_brut,unite_facteur_brut,origine_unite,message
D114,D114.stp,True,OK,22,1,189.996,200.004,15.0,40.0,lisse,,1,MM,CONVERSION_BASED_UNIT,1.0,step_header,"Coupe B-rep exacte (BRepAlgoAPI_Section, axe long ratio=0.0043), motif=lisse, 22 sommets (discretises a 0.15mm de fleche, pas une tessellation du solide). Aire min/moy/max sur balayage dense (960 coupes valides / 960, pas 2.0mm): 6153.4 / 6153.4 / 6153.4 mm2. Unite: step_header (MM). 1 sommet(s) confondu(s)/colineaire(s) retire(s) a la source (< 0.01mm)."
