sku,fichier,mapping_absent,statut,nb_sommets,nb_sommets_dedup_retires,bbox_w_mm,bbox_h_mm,hauteur_mur_mm,projection_plafond_mm,motif_type,motif_periode_mm,nb_solides,unite_ocp,unite_kind_brut,unite_facteur_brut,origine_unite,message
D616,D616.stp,True,OK,54,71,85.33,119.865,7.394,53.248,lisse,,1,MM,CONVERSION_BASED_UNIT,1.0,step_header,"Coupe B-rep exacte (BRepAlgoAPI_Section, axe long ratio=0.0026), motif=lisse, 54 sommets (discretises a 0.15mm de fleche, pas une tessellation du solide). Aire min/moy/max sur balayage dense (960 coupes valides / 960, pas 2.0mm): 1797.8 / 1797.8 / 1797.8 mm2. Unite: step_header (MM). 71 sommet(s) confondu(s)/colineaire(s) retire(s) a la source (< 0.01mm)."
