sku,fichier,mapping_absent,statut,nb_sommets,nb_sommets_dedup_retires,bbox_w_mm,bbox_h_mm,hauteur_mur_mm,projection_plafond_mm,motif_type,motif_periode_mm,nb_solides,unite_ocp,unite_kind_brut,unite_facteur_brut,origine_unite,message
D520,D520.stp,True,OK,33,0,65.81,64.428,12.105,17.625,lisse,,1,MM,CONVERSION_BASED_UNIT,1.0,step_header,"Coupe B-rep exacte (BRepAlgoAPI_Section, axe long ratio=0.0008), motif=lisse, 33 sommets (discretises a 0.15mm de fleche, pas une tessellation du solide). Aire min/moy/max sur balayage dense (961 coupes valides / 961, pas 2.0mm): 761.6 / 761.6 / 761.6 mm2. Unite: step_header (MM)."
