sku,fichier,mapping_absent,statut,nb_sommets,nb_sommets_dedup_retires,bbox_w_mm,bbox_h_mm,hauteur_mur_mm,projection_plafond_mm,motif_type,motif_periode_mm,nb_solides,unite_ocp,unite_kind_brut,unite_facteur_brut,origine_unite,message
D888,D888.stp,True,OK,65,0,255.943,252.591,2.5,58.406,lisse,,1,MM,CONVERSION_BASED_UNIT,1.0,step_header,"Coupe B-rep exacte (BRepAlgoAPI_Section, axe long ratio=0.0164), motif=lisse, 65 sommets (discretises a 0.15mm de fleche, pas une tessellation du solide). Aire min/moy/max sur balayage dense (961 coupes valides / 961, pas 2.0mm): 9179.2 / 9179.2 / 9179.2 mm2. Unite: step_header (MM)."
